order_line_id,order_id,customer_id,order_date,region,channel,product_category,product_name,quantity,unit_price,cost_per_unit,discount_pct,promo_flag,payment_status,fulfillment_status,total_return_qty,total_refund,gross_revenue,discount_amount,net_revenue,realized_revenue,realized_cogs,realized_profit,realized_margin_pct,discount_group,month
OL001875,O101110,C1387,2026-02-12 00:00:00,East,Marketplace,Fashion,Jacket,1,7653.74,4157.78,35.1,Y,Paid,Delivered,0,0,7653.74,2686.46274,4967.27726,4967.27726,4157.78,809.49726,16.29659907,High Discount,2026-02-01 00:00:00
OL001876,O101111,C1329,2026-05-27 00:00:00,North,Online,Home,Storage Box,4,5641.52,3840.38,20.1,Y,Pending,Cancelled,0,0,22566.08,4535.78208,18030.29792,18030.29792,15361.52,2668.77792,14.80162963,Medium Discount,2026-05-01 00:00:00
OL001877,O101111,C1329,2026-05-27 00:00:00,North,Online,Personal Care,Shampoo,4,11137.65,5975.87,16.8,N,Paid,Delivered,2,20585.14,44550.6,7484.5008,37066.0992,16480.9592,11951.74,4529.2192,27.48152668,Medium Discount,2026-05-01 00:00:00
OL001878,O101111,C1329,2026-05-27 00:00:00,North,Online,Fashion,Shoes,5,10923.52,5898.07,14.8,N,Paid,Delivered,0,0,54617.6,8083.4048,46534.1952,46534.1952,29490.35,17043.8452,36.62649612,Medium Discount,2026-05-01 00:00:00
OL001879,O101112,C1259,2026-05-27 00:00:00,North,Online,Home,Storage Box,4,2574.87,1793.4,7,N,Paid,Delivered,0,0,10299.48,720.9636,9578.5164,9578.5164,7173.6,2404.9164,25.10739972,Low Discount,2026-05-01 00:00:00
OL001880,O101112,C1259,2026-05-27 00:00:00,North,Online,Electronics,Power Bank,3,4340.41,3445.12,21.9,Y,Paid,Delivered,0,0,13021.23,2851.64937,10169.58063,10169.58063,10335.36,-165.77937,-1.630149522,Medium Discount,2026-05-01 00:00:00
OL001881,O101113,C1210,2026-01-26 00:00:00,North,Store,Electronics,Smartwatch,5,404.61,288.72,20.2,Y,Pending,Cancelled,0,0,2023.05,408.6561,1614.3939,1614.3939,1443.6,170.7939,10.57944409,Medium Discount,2026-01-01 00:00:00
OL001882,O101113,C1210,2026-01-26 00:00:00,North,Store,Fashion,Jacket,1,1846.85,871.52,2.3,N,Failed,Delivered,0,0,1846.85,42.47755,1804.37245,1804.37245,871.52,932.85245,51.69955072,Low Discount,2026-01-01 00:00:00
OL001883,O101114,C1492,2026-02-28 00:00:00,East,Store,Home,Lamp,1,13110.36,9329.27,13.8,N,Pending,Delivered,0,0,13110.36,1809.22968,11301.13032,11301.13032,9329.27,1971.86032,17.448346,Medium Discount,2026-02-01 00:00:00
OL001884,O101115,C1384,2026-03-24 00:00:00,South,Store,Fashion,Jeans,4,14517.6,9177.5,6,N,Paid,Cancelled,0,0,58070.4,3484.224,54586.176,54586.176,36710,17876.176,32.74854058,Low Discount,2026-03-01 00:00:00
OL001886,O101116,C1132,2026-01-10 00:00:00,West,Marketplace,Fashion,T-Shirt,4,13596.3,6121.14,15.1,N,Paid,Cancelled,0,0,54385.2,8212.1652,46173.0348,46173.0348,24484.56,21688.4748,46.97216653,Medium Discount,2026-01-01 00:00:00
OL001887,O101117,C1487,2026-05-15 00:00:00,West,Marketplace,Electronics,Power Bank,3,1697.18,1372.31,29.1,Y,Paid,Delivered,0,0,5091.54,1481.63814,3609.90186,3609.90186,4116.93,-507.02814,-14.04548267,High Discount,2026-05-01 00:00:00
OL001888,O101118,C1340,2026-02-02 00:00:00,East,Marketplace,Home,Lamp,4,12564.69,8801.64,39.7,Y,Failed,Delivered,0,0,50258.76,19952.72772,30306.03228,30306.03228,35206.56,-4900.52772,-16.17013958,High Discount,2026-02-01 00:00:00
OL001889,O101118,,2026-02-02 00:00:00,East,Marketplace,Home,Lamp,1,10749.3,6370.31,19.8,N,Paid,Delivered,1,9327.03,10749.3,2128.3614,8620.9386,-706.0914,0,-706.0914,100,Medium Discount,2026-02-01 00:00:00
OL001891,O101119,C1070,2026-06-04 00:00:00,South,Marketplace,Personal Care,Perfume,1,6890.59,3892.67,25.2,Y,Paid,Cancelled,0,0,6890.59,1736.42868,5154.16132,5154.16132,3892.67,1261.49132,24.47520056,High Discount,2026-06-01 00:00:00
OL001892,O101120,C1311,2026-02-26 00:00:00,South,Store,Electronics,Keyboard,1,1420.28,1046.91,15.6,N,Pending,Delivered,1,1261.18,1420.28,221.56368,1198.71632,-62.46368,0,-62.46368,100,Medium Discount,2026-02-01 00:00:00
OL001893,O101120,C1311,2026-02-26 00:00:00,South,Store,Fashion,T-Shirt,5,855.59,491.64,0.3,N,Pending,Delivered,0,0,4277.95,12.83385,4265.11615,4265.11615,2458.2,1806.91615,42.3649928,Low Discount,2026-02-01 00:00:00
OL001894,O101120,C1311,2026-02-26 00:00:00,South,Store,Fashion,Jeans,5,13855.12,8576.82,12,N,Paid,Cancelled,0,0,69275.6,8313.072,60962.528,60962.528,42884.1,18078.428,29.65498412,Medium Discount,2026-02-01 00:00:00
OL001896,O101122,C1263,2026-05-21 00:00:00,South,Online,Home,Lamp,5,7993.21,5088.41,16.4,N,Paid,Delivered,2,15964.21,39966.05,6554.4322,33411.6178,17447.4078,15265.23,2182.1778,12.50717485,Medium Discount,2026-05-01 00:00:00
OL001897,O101123,C1385,2026-02-15 00:00:00,South,Marketplace,Electronics,Keyboard,1,2170.36,1677.72,21.1,Y,Paid,Cancelled,1,1997.53,2170.36,457.94596,1712.41404,-285.11596,0,-285.11596,100,Medium Discount,2026-02-01 00:00:00
OL001898,O101123,C1385,2026-02-15 00:00:00,South,Marketplace,Electronics,Power Bank,3,14470.61,10718.24,25.7,Y,Pending,Delivered,0,0,43411.83,11156.84031,32254.98969,32254.98969,32154.72,100.26969,0.310865671,High Discount,2026-02-01 00:00:00
OL001899,O101123,C1385,2026-02-15 00:00:00,South,Marketplace,Fashion,T-Shirt,5,9185.09,4732.84,17.3,N,Paid,Delivered,0,0,45925.45,7945.10285,37980.34715,37980.34715,23664.2,14316.14715,37.69356582,Medium Discount,2026-02-01 00:00:00
OL001900,O101124,C1518,2026-02-21 00:00:00,South,Marketplace,Fashion,Shoes,2,6494.27,3851.67,32.2,Y,Paid,Delivered,2,11660.13,12988.54,4182.30988,8806.23012,-2853.89988,0,-2853.89988,100,High Discount,2026-02-01 00:00:00
OL001902,O101126,C1314,2026-03-03 00:00:00,South,Marketplace,Personal Care,Trimmer,2,4273.59,2821.94,21.3,Y,Paid,Delivered,0,0,8547.18,1820.54934,6726.63066,6726.63066,5643.88,1082.75066,16.09647853,Medium Discount,2026-03-01 00:00:00
OL001903,O101127,C1383,2026-01-26 00:00:00,South,Online,Fashion,Jacket,1,8467.71,5008.75,0,N,Paid,Delivered,0,0,8467.71,0,8467.71,8467.71,5008.75,3458.96,40.84882453,Low Discount,2026-01-01 00:00:00
OL001904,O101128,C1479,2026-02-20 00:00:00,South,Store,Personal Care,Perfume,1,1662.95,835.52,15.2,N,Paid,Delivered,1,1451.88,1662.95,252.7684,1410.1816,-41.6984,0,-41.6984,100,Medium Discount,2026-02-01 00:00:00
OL001905,O101128,C1479,2026-02-20 00:00:00,South,Store,Electronics,Smartwatch,5,2191.28,1681.76,1.9,N,Failed,Cancelled,2,3750.11,10956.4,208.1716,10748.2284,6998.1184,5045.28,1952.8384,27.90519234,Low Discount,2026-02-01 00:00:00
OL001906,O101129,C1435,2026-03-02 00:00:00,North,Store,Fashion,Jeans,5,11604.72,6264.88,16,N,Pending,Delivered,0,0,58023.6,9283.776,48739.824,48739.824,31324.4,17415.424,35.73140519,Medium Discount,2026-03-01 00:00:00
OL001907,O101129,C1435,2026-03-02 00:00:00,North,Store,Fashion,Jeans,5,7271.94,4554.44,6.4,N,Paid,Delivered,0,0,36359.7,2327.0208,34032.6792,34032.6792,22772.2,11260.4792,33.08725456,Low Discount,2026-03-01 00:00:00
OL001908,O101130,C1027,2026-06-10 00:00:00,East,Marketplace,Personal Care,Face Wash,3,14995.83,8976.78,34.7,Y,Paid,Delivered,0,0,44987.49,15610.65903,29376.83097,29376.83097,26930.34,2446.49097,8.327960809,High Discount,2026-06-01 00:00:00
OL001909,O101131,C1303,2026-03-11 00:00:00,East,Online,Home,Storage Box,4,4390.49,2897.96,18.8,N,Pending,Delivered,3,12503.34,17561.96,3301.64848,14260.31152,1756.97152,2897.96,-1140.98848,-64.94063603,Medium Discount,2026-03-01 00:00:00
OL001910,O101131,C1303,2026-03-11 00:00:00,East,Online,Electronics,Power Bank,1,11773.14,8050.8,36.1,Y,Paid,Delivered,0,0,11773.14,4250.10354,7523.03646,7523.03646,8050.8,-527.76354,-7.015299511,High Discount,2026-03-01 00:00:00
OL001911,O101132,C1406,2026-02-22 00:00:00,South,Online,Electronics,Keyboard,1,2096.97,1502.42,2.3,N,Pending,Delivered,0,0,2096.97,48.23031,2048.73969,2048.73969,1502.42,546.31969,26.66613493,Low Discount,2026-02-01 00:00:00
OL001912,O101132,C1406,2026-02-22 00:00:00,South,Online,Personal Care,Face Wash,5,10457.92,6068.47,14.9,N,Failed,Delivered,0,0,52289.6,7791.1504,44498.4496,44498.4496,30342.35,14156.0996,31.81256814,Medium Discount,2026-02-01 00:00:00
OL001913,O101133,C1206,2026-01-08 00:00:00,West,Online,Home,Storage Box,5,12526.2,8794.29,21.2,Y,Paid,Cancelled,0,0,62631,13277.772,49353.228,49353.228,43971.45,5381.778,10.90461195,Medium Discount,2026-01-01 00:00:00
OL001914,O101134,C1342,2026-06-30 00:00:00,West,Marketplace,Fashion,T-Shirt,1,862.73,540.6,12.9,N,Paid,Delivered,0,0,862.73,111.29217,751.43783,751.43783,540.6,210.83783,28.05792064,Medium Discount,2026-06-01 00:00:00
OL001915,O101135,C1158,2026-05-12 00:00:00,North,Store,Fashion,Jacket,3,13295.57,7653.3,7.6,N,Paid,Delivered,0,0,39886.71,3031.38996,36855.32004,36855.32004,22959.9,13895.42004,37.70261668,Low Discount,2026-05-01 00:00:00
OL001916,O101136,C1145,2026-06-23 00:00:00,North,Marketplace,Home,Bedsheet,4,3328.08,1864.07,27.9,Y,Pending,Delivered,2,6626.92,13312.32,3714.13728,9598.18272,2971.26272,3728.14,-756.87728,-25.47325334,High Discount,2026-06-01 00:00:00
OL001917,O101137,C1253,2026-05-25 00:00:00,South,Store,Electronics,Keyboard,5,6987.35,5300.51,0,N,Pending,Cancelled,0,0,34936.75,0,34936.75,34936.75,26502.55,8434.2,24.14134114,Low Discount,2026-05-01 00:00:00
OL001918,O101137,C1253,2026-05-25 00:00:00,South,Store,Personal Care,Trimmer,5,8972.93,5136.86,2.8,N,Paid,Cancelled,0,0,44864.65,1256.2102,43608.4398,43608.4398,25684.3,17924.1398,41.10245604,Low Discount,2026-05-01 00:00:00
OL001920,O101139,C1469,2026-02-21 00:00:00,West,Marketplace,Electronics,Earbuds,3,8800.53,7092.33,0.9,N,Paid,Delivered,0,0,26401.59,237.61431,26163.97569,26163.97569,21276.99,4886.98569,18.67829931,Low Discount,2026-02-01 00:00:00
OL001921,O101139,C1469,2026-02-21 00:00:00,West,Marketplace,Home,Bedsheet,2,13142.2,7935.6,21.8,Y,Pending,Delivered,0,0,26284.4,5729.9992,20554.4008,20554.4008,15871.2,4683.2008,22.78441899,Medium Discount,2026-02-01 00:00:00
OL001922,O101139,C1469,2026-02-21 00:00:00,West,Marketplace,Electronics,Smartwatch,2,5873.71,4572.29,21.7,Y,Pending,Delivered,0,0,11747.42,2549.19014,9198.22986,9198.22986,9144.58,53.64986,0.583262876,Medium Discount,2026-02-01 00:00:00
OL001923,O101140,C1377,2026-05-27 00:00:00,West,Store,Personal Care,Shampoo,5,4937.36,2741.62,14.8,N,Pending,Delivered,0,0,24686.8,3653.6464,21033.1536,21033.1536,13708.1,7325.0536,34.82622596,Medium Discount,2026-05-01 00:00:00
OL001925,O101141,C1191,2026-06-05 00:00:00,East,Online,Personal Care,Shampoo,4,11493.3,7186.68,16.7,N,Paid,Delivered,0,0,45973.2,7677.5244,38295.6756,38295.6756,28746.72,9548.9556,24.93481431,Medium Discount,2026-06-01 00:00:00
OL001926,O101141,C1191,2026-06-05 00:00:00,East,Online,Fashion,T-Shirt,3,11233.35,5772.58,18.5,N,Paid,Delivered,1,10370.88,33700.05,6234.50925,27465.54075,17094.66075,11545.16,5549.50075,32.46335702,Medium Discount,2026-06-01 00:00:00
OL001927,O101142,C1052,2026-04-25 00:00:00,East,Marketplace,Electronics,Smartwatch,5,11248.73,8254.1,19.2,N,Paid,Delivered,0,0,56243.65,10798.7808,45444.8692,45444.8692,41270.5,4174.3692,9.185567642,Medium Discount,2026-04-01 00:00:00
OL001928,O101143,C1138,2026-03-09 00:00:00,North,Online,Personal Care,Shampoo,1,5719.35,2895.8,20.3,Y,Pending,Delivered,0,0,5719.35,1161.02805,4558.32195,4558.32195,2895.8,1662.52195,36.47223624,Medium Discount,2026-03-01 00:00:00
OL001929,O101143,C1138,2026-03-09 00:00:00,North,Online,Personal Care,Trimmer,2,4513.5,2786,27.9,Y,Paid,Delivered,0,0,9027,2518.533,6508.467,6508.467,5572,936.467,14.38844201,High Discount,2026-03-01 00:00:00
OL001930,O101144,C1399,2026-03-03 00:00:00,North,Online,Personal Care,Trimmer,1,525.43,340.14,6.8,N,Failed,Delivered,0,0,525.43,35.72924,489.70076,489.70076,340.14,149.56076,30.54125544,Low Discount,2026-03-01 00:00:00
OL001931,O101145,C1484,2026-03-20 00:00:00,West,Marketplace,Electronics,Smartwatch,3,12539.28,10003.02,34.2,Y,Paid,Delivered,0,0,37617.84,12865.30128,24752.53872,24752.53872,30009.06,-5256.52128,-21.23629152,High Discount,2026-03-01 00:00:00
OL001932,O101146,C1503,2026-05-09 00:00:00,East,Store,Home,Lamp,4,12088.8,6860.96,0,N,Paid,Delivered,0,0,48355.2,0,48355.2,48355.2,27443.84,20911.36,43.24531798,Low Discount,2026-05-01 00:00:00
OL001933,O101147,C1293,2026-05-15 00:00:00,East,Online,Personal Care,Shampoo,1,12421.59,6254.9,33.2,Y,Pending,Delivered,1,11734.88,12421.59,4123.96788,8297.62212,-3437.25788,0,-3437.25788,100,High Discount,2026-05-01 00:00:00
OL001934,O101148,C1035,2026-05-02 00:00:00,North,Marketplace,Electronics,Smartwatch,1,4862.65,3768.36,20.6,Y,Paid,Delivered,0,0,4862.65,1001.7059,3860.9441,3860.9441,3768.36,92.5841,2.397965306,Medium Discount,2026-05-01 00:00:00
OL001935,O101149,C1381,2026-03-12 00:00:00,West,Marketplace,Electronics,Smartwatch,2,2722.76,1907.35,28.9,Y,Failed,Delivered,0,0,5445.52,1573.75528,3871.76472,3871.76472,3814.7,57.06472,1.473868484,High Discount,2026-03-01 00:00:00
OL001938,O101150,C1497,2026-06-05 00:00:00,South,Marketplace,Electronics,Power Bank,1,11377.6,8511.05,12.6,N,Paid,Delivered,0,0,11377.6,1433.5776,9944.0224,9944.0224,8511.05,1432.9724,14.4103899,Medium Discount,2026-06-01 00:00:00
OL001939,O101151,C1222,2026-05-31 00:00:00,East,Online,Home,Mixer,3,10522.04,7007.92,14.4,N,Paid,Delivered,0,0,31566.12,4545.52128,27020.59872,27020.59872,21023.76,5996.83872,22.19358195,Medium Discount,2026-05-01 00:00:00
OL001940,O101152,C1445,2026-06-21 00:00:00,South,Store,Fashion,T-Shirt,5,14484.89,7165.08,2.9,N,Pending,Delivered,3,40868.24,72424.45,2100.30905,70324.14095,29455.90095,14330.16,15125.74095,51.35046107,Low Discount,2026-06-01 00:00:00
OL001941,O101152,C1445,2026-06-21 00:00:00,South,Store,Electronics,Keyboard,1,7108.72,5660.58,7.9,N,Paid,Delivered,0,0,7108.72,561.58888,6547.13112,6547.13112,5660.58,886.55112,13.54106255,Low Discount,2026-06-01 00:00:00
OL001942,O101153,C1455,2026-05-02 00:00:00,East,Marketplace,Fashion,Jacket,2,4126.04,2129.33,6.8,N,Pending,Delivered,0,0,8252.08,561.14144,7690.93856,7690.93856,4258.66,3432.27856,44.62756442,Low Discount,2026-05-01 00:00:00
OL001943,O101153,C1455,2026-05-02 00:00:00,East,Marketplace,Fashion,Jacket,3,5642.67,3610.38,29.7,Y,Paid,Delivered,0,0,16928.01,5027.61897,11900.39103,11900.39103,10831.14,1069.25103,8.985007529,High Discount,2026-05-01 00:00:00
OL001944,O101153,C1455,2026-05-02 00:00:00,East,Marketplace,Personal Care,Face Wash,2,7252.71,4587.65,31.3,Y,Failed,Delivered,0,0,14505.42,4540.19646,9965.22354,9965.22354,9175.3,789.92354,7.926802011,High Discount,2026-05-01 00:00:00
OL001945,O101154,C1119,2026-02-06 00:00:00,West,Store,Personal Care,Trimmer,3,14303.28,8806.59,5.7,N,Failed,Delivered,3,36841.73,42909.84,2445.86088,40463.97912,3622.24912,0,3622.24912,100,Low Discount,2026-02-01 00:00:00
OL001946,O101154,C1119,2026-02-06 00:00:00,West,Store,Personal Care,Trimmer,4,8555.87,5769.86,11.5,N,Paid,Delivered,0,0,34223.48,3935.7002,30287.7798,30287.7798,23079.44,7208.3398,23.79949883,Medium Discount,2026-02-01 00:00:00
OL001947,O101155,C1469,2026-05-15 00:00:00,West,Marketplace,Personal Care,Face Wash,5,9307.54,5120.97,25.2,Y,Paid,Delivered,0,0,46537.7,11727.5004,34810.1996,34810.1996,25604.85,9205.3496,26.44440338,High Discount,2026-05-01 00:00:00
OL001948,O101155,C1469,2026-05-15 00:00:00,West,Marketplace,Home,Lamp,3,13595.76,9039.54,24.5,Y,Pending,Delivered,0,0,40787.28,9992.8836,30794.3964,30794.3964,27118.62,3675.7764,11.93651063,Medium Discount,2026-05-01 00:00:00
OL001949,O101156,C1163,2026-06-13 00:00:00,East,Store,Home,Bedsheet,2,14444.18,9281.65,6.4,N,Paid,Delivered,0,0,28888.36,1848.85504,27039.50496,27039.50496,18563.3,8476.20496,31.34748573,Low Discount,2026-06-01 00:00:00
OL001950,O101156,C1163,2026-06-13 00:00:00,East,Store,Personal Care,Trimmer,3,476.61,307.44,20.8,Y,Failed,Delivered,0,0,1429.83,297.40464,1132.42536,1132.42536,922.32,210.10536,18.55357248,Medium Discount,2026-06-01 00:00:00
OL001951,O101157,C1222,2026-03-13 00:00:00,East,Marketplace,Home,Lamp,4,10920.5,6840.41,13.4,N,Failed,Delivered,0,0,43682,5853.388,37828.612,37828.612,27361.64,10466.972,27.66945824,Medium Discount,2026-03-01 00:00:00
OL001952,O101157,C1222,2026-03-13 00:00:00,East,Marketplace,Electronics,Smartwatch,2,13884.04,11062.93,31.4,Y,Paid,Delivered,0,0,27768.08,8719.17712,19048.90288,19048.90288,22125.86,-3076.95712,-16.15293615,High Discount,2026-03-01 00:00:00
OL001953,O101158,C1455,2026-05-03 00:00:00,South,Store,Fashion,Jeans,4,12360.38,6181.78,11.2,N,Pending,Delivered,0,0,49441.52,5537.45024,43904.06976,43904.06976,24727.12,19176.94976,43.67920757,Medium Discount,2026-05-01 00:00:00
OL001954,O101159,C1326,2026-01-16 00:00:00,South,Store,Home,Storage Box,3,4371.8,2432.74,0,N,Paid,Delivered,0,0,13115.4,0,13115.4,13115.4,7298.22,5817.18,44.35381307,Low Discount,2026-01-01 00:00:00
OL001955,O101159,C1326,2026-01-16 00:00:00,South,Store,Personal Care,Perfume,4,11635.75,7687.11,5.7,N,Paid,Cancelled,0,0,46543,2652.951,43890.049,43890.049,30748.44,13141.609,29.94211513,Low Discount,2026-01-01 00:00:00
OL001956,O101159,C1326,2026-01-16 00:00:00,South,Store,Electronics,Power Bank,1,750.1,557.52,0,N,Pending,Delivered,1,681.34,750.1,0,750.1,68.76,0,68.76,100,Low Discount,2026-01-01 00:00:00
OL001957,O101160,C1015,2026-06-17 00:00:00,South,Store,Electronics,Smartwatch,2,8026.97,6570.76,0,N,Paid,Delivered,0,0,16053.94,0,16053.94,16053.94,13141.52,2912.42,18.14146558,Low Discount,2026-06-01 00:00:00
OL001958,O101160,C1015,2026-06-17 00:00:00,South,Store,Fashion,Jacket,5,2752.55,1741.46,11.6,N,Failed,Cancelled,0,0,13762.75,1596.479,12166.271,12166.271,8707.3,3458.971,28.43082322,Medium Discount,2026-06-01 00:00:00
OL001959,O101161,C1127,2026-01-22 00:00:00,North,Online,Electronics,Smartwatch,3,8822.91,6045.77,13.3,N,Pending,Delivered,0,0,26468.73,3520.34109,22948.38891,22948.38891,18137.31,4811.07891,20.96477852,Medium Discount,2026-01-01 00:00:00
OL001960,O101162,C1160,2026-02-06 00:00:00,East,Store,Fashion,Jeans,5,11494.16,5282.28,16.7,N,Paid,Delivered,1,9817.1,57470.8,9597.6236,47873.1764,38056.0764,21129.12,16926.9564,44.4789847,Medium Discount,2026-02-01 00:00:00
OL001961,O101162,C1160,2026-02-06 00:00:00,East,Store,Personal Care,Shampoo,1,3671.53,2428.87,5,N,Paid,Delivered,0,0,3671.53,183.5765,3487.9535,3487.9535,2428.87,1059.0835,30.36403725,Low Discount,2026-02-01 00:00:00
OL001962,O101163,C1274,2026-03-08 00:00:00,South,Marketplace,Home,Mixer,4,9474.6,6284.05,47.8,Y,Pending,Delivered,0,0,37898.4,18115.4352,19782.9648,19782.9648,25136.2,-5353.2352,-27.0598227,High Discount,2026-03-01 00:00:00
OL001963,O101163,C1274,2026-03-08 00:00:00,South,Marketplace,Fashion,T-Shirt,2,8233.93,4833.33,29.1,Y,Failed,Delivered,0,0,16467.86,4792.14726,11675.71274,11675.71274,9666.66,2009.05274,17.20711005,High Discount,2026-03-01 00:00:00
OL001964,O101164,C1273,2026-06-28 00:00:00,South,Marketplace,Personal Care,Perfume,3,13348.67,7826.91,18.8,N,Paid,Cancelled,0,0,40046.01,7528.64988,32517.36012,32517.36012,23480.73,9036.63012,27.79017142,Medium Discount,2026-06-01 00:00:00
OL001965,O101165,C1051,2026-06-16 00:00:00,West,Store,Fashion,Jeans,3,770.64,395.9,12.6,N,Paid,Delivered,0,0,2311.92,291.30192,2020.61808,2020.61808,1187.7,832.91808,41.22095552,Medium Discount,2026-06-01 00:00:00
OL001966,O101166,C1134,2026-01-27 00:00:00,South,Online,Fashion,T-Shirt,2,5645.39,2989.67,28.2,Y,Pending,Delivered,2,9916.23,11290.78,3183.99996,8106.78004,-1809.44996,0,-1809.44996,100,High Discount,2026-01-01 00:00:00
OL001967,O101166,C1134,2026-01-27 00:00:00,South,Online,Home,Bedsheet,4,6217.5,4416.03,9.1,N,Paid,Delivered,0,0,24870,2263.17,22606.83,22606.83,17664.12,4942.71,21.86379072,Low Discount,2026-01-01 00:00:00
OL001968,O101166,C1134,2026-01-27 00:00:00,South,Online,Electronics,Earbuds,5,1755.18,1193.74,24.1,Y,Paid,Cancelled,0,0,8775.9,2114.9919,6660.9081,6660.9081,5968.7,692.2081,10.39209804,Medium Discount,2026-01-01 00:00:00
OL001969,O101167,C1429,2026-05-01 00:00:00,South,Online,Personal Care,Face Wash,2,6468.7,4257.36,9.7,N,Paid,Delivered,2,12780.59,12937.4,1254.9278,11682.4722,-1098.1178,0,-1098.1178,100,Low Discount,2026-05-01 00:00:00
OL001970,O101167,C1429,2026-05-01 00:00:00,South,Online,Fashion,Jeans,4,8557.28,5434.94,5.5,N,Failed,Delivered,2,14829.24,34229.12,1882.6016,32346.5184,17517.2784,10869.88,6647.3984,37.94766657,Low Discount,2026-05-01 00:00:00
OL001971,O101168,C1277,2026-04-20 00:00:00,North,Marketplace,Personal Care,Face Wash,5,4498.94,2771.31,13.4,N,Paid,Delivered,3,13061.02,22494.7,3014.2898,19480.4102,6419.3902,5542.62,876.7702,13.65815401,Medium Discount,2026-04-01 00:00:00
OL001972,O101169,C1481,2026-03-26 00:00:00,West,Store,Home,Lamp,1,8873.11,5497,1.3,N,Paid,Delivered,0,0,8873.11,115.35043,8757.75957,8757.75957,5497,3260.75957,37.23280531,Low Discount,2026-03-01 00:00:00
OL001973,O101169,,2026-03-26 00:00:00,West,Store,Home,Mixer,2,12417.11,8274.88,26.4,Y,Paid,Delivered,0,0,24834.22,6556.23408,18277.98592,18277.98592,16549.76,1728.22592,9.455231706,High Discount,2026-03-01 00:00:00
OL001974,O101169,C1481,2026-03-26 00:00:00,West,Store,Fashion,T-Shirt,3,5668.08,2574.47,15.8,N,Paid,Cancelled,0,0,17004.24,2686.66992,14317.57008,14317.57008,7723.41,6594.16008,46.05641909,Medium Discount,2026-03-01 00:00:00
OL001975,O101170,C1192,2026-02-18 00:00:00,South,Marketplace,Home,Lamp,5,8688.15,4936.15,25.3,Y,Failed,Delivered,0,0,43440.75,10990.50975,32450.24025,32450.24025,24680.75,7769.49025,23.9427819,High Discount,2026-02-01 00:00:00
OL001976,O101170,C1192,2026-02-18 00:00:00,South,Marketplace,Personal Care,Face Wash,3,3740.57,2418.85,32.1,Y,Failed,Delivered,0,0,11221.71,3602.16891,7619.54109,7619.54109,7256.55,362.99109,4.763949504,High Discount,2026-02-01 00:00:00
OL001977,O101171,C1062,2026-04-12 00:00:00,East,Marketplace,Electronics,Earbuds,4,2123.55,1686.1,11.8,N,Failed,Delivered,0,0,8494.2,1002.3156,7491.8844,7491.8844,6744.4,747.4844,9.977254855,Medium Discount,2026-04-01 00:00:00
OL001978,O101172,C1252,2026-05-08 00:00:00,North,Online,Electronics,Keyboard,4,10933.14,7815.59,27.5,Y,Failed,Delivered,0,0,43732.56,12026.454,31706.106,31706.106,31262.36,443.746,1.399560072,High Discount,2026-05-01 00:00:00
OL001979,O101172,C1252,2026-05-08 00:00:00,North,Online,Personal Care,Trimmer,2,1477.81,987.54,21.6,Y,Failed,Delivered,2,2759.31,2955.62,638.41392,2317.20608,-442.10392,0,-442.10392,100,Medium Discount,2026-05-01 00:00:00
OL001980,O101173,C1118,2026-04-07 00:00:00,West,Online,Electronics,Smartwatch,4,12989.18,10090.53,17.5,N,Paid,Delivered,0,0,51956.72,9092.426,42864.294,42864.294,40362.12,2502.174,5.837431966,Medium Discount,2026-04-01 00:00:00
OL001981,O101173,C1118,2026-04-07 00:00:00,West,Online,Electronics,Earbuds,4,11992.76,9481.18,10.7,N,Paid,Delivered,0,0,47971.04,5132.90128,42838.13872,42838.13872,37924.72,4913.41872,11.4697297,Medium Discount,2026-04-01 00:00:00
OL001982,O101174,C1307,2026-04-01 00:00:00,West,Online,Electronics,Earbuds,4,7150.21,5601.2,18.3,N,Paid,Delivered,0,0,28600.84,5233.95372,23366.88628,23366.88628,22404.8,962.08628,4.117306296,Medium Discount,2026-04-01 00:00:00
OL001983,O101175,C1372,2026-05-31 00:00:00,East,Online,Electronics,Power Bank,3,2468.91,1768.92,12.7,N,Paid,Delivered,2,4822.19,7406.73,940.65471,6466.07529,1643.88529,1768.92,-125.03471,-7.606048351,Medium Discount,2026-05-01 00:00:00
OL001984,O101175,C1372,2026-05-31 00:00:00,East,Online,Personal Care,Face Wash,1,1004.68,619.74,9.7,N,Failed,Cancelled,0,0,1004.68,97.45396,907.22604,907.22604,619.74,287.48604,31.68846873,Low Discount,2026-05-01 00:00:00
OL001985,O101176,C1074,2026-02-22 00:00:00,South,Marketplace,Fashion,T-Shirt,5,7629.14,4554.04,15.5,N,Pending,Delivered,0,0,38145.7,5912.5835,32233.1165,32233.1165,22770.2,9462.9165,29.35774609,Medium Discount,2026-02-01 00:00:00
OL001986,O101176,C1074,2026-02-22 00:00:00,South,Marketplace,Home,Lamp,4,13037.7,8683.46,24.7,Y,Paid,Delivered,0,0,52150.8,12881.2476,39269.5524,39269.5524,34733.84,4535.7124,11.55020142,Medium Discount,2026-02-01 00:00:00
OL001987,O101177,C1031,2026-06-17 00:00:00,East,Store,Fashion,Jeans,5,8730.29,3940.24,10.6,N,Failed,Cancelled,0,0,43651.45,4627.0537,39024.3963,39024.3963,19701.2,19323.1963,49.51568283,Medium Discount,2026-06-01 00:00:00
